chrom1	start1	stop1	chrom2	start2	stop2	pair_name	Z	strand1	strand2	CA	CB	IAB
chr20	37063872	37064238	chr20	37100973	37101396	33069_33072	2.53645731286036	.	.	38	49	3
chr20	37063872	37064238	chr20	37101547	37101726	33069_33073	2.62566833140955	.	.	38	45	3
chr16	53089581	53089755	chr16	53163988	53164178	20556_20561	2.584794518255	.	.	344	124	14
chr16	53089581	53089755	chr16	53242142	53242435	20556_20565	2.05208840792158	.	.	344	69	7
chr16	53089581	53089755	chr16	53241747	53242083	20556_20564	2.22803982600643	.	.	344	58	7
chr7	12498097	12498668	chr7	12529792	12530067	49065_49066	2.28205634223267	.	.	91	46	4
chr12	49246889	49247435	chr12	49284394	49284822	12069_12070	3.50144870540687	.	.	158	74	12
chr19	31173863	31174338	chr19	32715466	32715984	26469_26472	3.73694122879501	.	.	68	111	8
chr2	20335442	20335842	chr2	20424775	20425600	27888_27893	3.24503688884107	.	.	113	154	12
chr14	68050715	68051205	chr14	68170995	68171622	16497_16505	2.87313675197812	.	.	147	194	12
chr17	48104148	48104540	chr17	48164625	48165244	23039_23043	3.67273933335765	.	.	88	163	14
chr12	6097666	6098198	chr12	6147360	6147570	11216_11217	3.49303194567635	.	.	149	46	9
chr12	6097666	6098198	chr12	6149122	6149585	11216_11218	3.98439918993234	.	.	149	142	20
chr6	105237721	105238138	chr6	105525683	105526189	47432_47435	2.83095625689227	.	.	40	63	3
chr6	105535403	105535932	chr6	105850903	105851615	47436_47441	3.41711215702993	.	.	151	104	10
chr6	105535403	105535932	chr6	105872059	105872453	47436_47442	2.64734687461648	.	.	151	59	5
chr16	84544937	84545482	chr16	84656425	84656821	21269_21274	2.22506043408074	.	.	167	215	10
chr16	84544937	84545482	chr16	84655684	84656218	21269_21273	1.94934848868955	.	.	167	280	10
chr5	90397363	90398245	chr5	90515584	90516039	43377_43378	2.17766224013674	.	.	169	57	5
chr9	115687413	115687723	chr9	115874175	115874315	55816_55819	3.52520737621527	.	.	74	80	7
chr2	47146049	47146334	chr2	47167219	47167629	28583_28585	2.52614443443301	.	.	62	52	4
chr5	90515584	90516039	chr5	90680196	90681116	43378_43386	2.71230053760728	.	.	57	370	9
chr5	58685959	58686279	chr5	59095656	59096332	42778_42784	2.67760587770706	.	.	55	105	4
chr1	70598569	70598965	chr1	70953402	70953883	2133_2140	2.72497969240542	.	.	120	100	6
chr14	70285262	70286004	chr14	70494314	70494914	16610_16617	3.214896428736	.	.	228	215	17
chr10	65632032	65632517	chr10	65736312	65736640	6546_6548	3.1369365321372	.	.	51	45	4
chr13	21287090	21287230	chr13	21498714	21499405	14172_14175	2.49804949526343	.	.	65	86	4
chr1	209742755	209743133	chr1	209920902	209921578	4632_4638	2.09244772553525	.	.	56	141	4
chr1	209742755	209743133	chr1	209866170	209866673	4632_4637	2.14632618560603	.	.	56	116	4
chr1	209742755	209743133	chr1	209800843	209801539	4632_4635	2.46735561141127	.	.	56	104	5
chr16	49891564	49891888	chr16	49955770	49956173	20503_20506	2.02688081281227	.	.	69	84	4
chr5	179720351	179720863	chr5	179742714	179743066	45170_45171	3.17123544761138	.	.	101	68	8
chr1	46710689	46710901	chr1	46813222	46813527	1657_1662	2.86287974907185	.	.	19	88	3
chr5	94979933	94980572	chr5	95182614	95183123	43438_43448	2.16166055554772	.	.	151	319	10
chr6	44064395	44064874	chr6	44119541	44119984	46668_46671	2.33092751195734	.	.	152	85	7
chr12	113338157	113338634	chr12	113377859	113378064	13557_13559	2.6059823103095	.	.	103	17	3
chr15	20561647	20562007	chr15	22511135	22511436	17547_17554	3.34995389904048	.	.	71	41	4
chr11	128987446	128988088	chr11	129201692	129202067	10956_10958	3.55914548239926	.	.	109	71	8
chr18	3281398	3281853	chr18	3665707	3666691	24120_24144	3.27608365829875	.	.	172	248	15
chr20	56229252	56229766	chr20	56754527	56755036	33634_33641	2.20486477978937	.	.	296	102	7
chr8	72732114	72732526	chr8	72919411	72919825	52874_52881	2.92144950122561	.	.	145	123	9
chr11	122526455	122526657	chr11	122625030	122625707	10795_10799	2.57074730696474	.	.	34	114	4
chr13	47067029	47067537	chr13	47338821	47339003	14789_14802	1.92997329061299	.	.	105	59	3
chr7	90329755	90329930	chr7	90663645	90664227	50294_50304	2.06859718935441	.	.	32	183	3
chrX	129673649	129673985	chrX	130050649	130051339	58001_58003	2.66838650457715	.	.	48	187	5
chr10	118556334	118556875	chr10	118934320	118934995	7797_7803	4.13076811006803	.	.	146	210	20
chr10	118556334	118556875	chr10	118927646	118927996	7797_7802	2.6723007823453	.	.	146	61	5
chr10	124802782	124803246	chr10	125318525	125319281	7922_7942	2.2465187059387	.	.	113	333	8
chr12	120666063	120666873	chr12	120703384	120703968	13730_13732	4.247021285028	.	.	203	163	29
chr7	131373857	131374277	chr7	131734501	131734839	51147_51151	2.16288907347661	.	.	136	40	3
chr11	72300896	72301096	chr11	72394681	72395322	9769_9773	2.67563426625788	.	.	54	143	6
chr11	72300896	72301096	chr11	72353968	72354546	9769_9771	3.37981738953303	.	.	54	143	9
chr11	72300896	72301096	chr11	72395654	72395845	9769_9774	2.21466561818065	.	.	54	156	5
chr8	120875173	120875539	chr8	121096861	121097245	53662_53666	2.46791228516806	.	.	61	96	4
chr1	101985648	101986223	chr1	102033137	102033629	2610_2611	3.15134944821194	.	.	94	61	7
chr1	193039494	193039724	chr1	193090798	193091329	4199_4201	2.06325077749475	.	.	35	87	3
chr17	41400135	41401162	chr17	41463644	41463807	22745_22752	2.57536918685095	.	.	103	33	4
chr8	22530119	22531045	chr8	22613391	22614189	52004_52011	2.4790946534954	.	.	221	252	15
chr4	9945612	9945760	chr4	10016546	10017245	39594_39597	2.67397211254696	.	.	13	380	5
chr5	150827718	150827940	chr5	150879738	150879879	44598_44600	3.84237117908546	.	.	181	210	25
chr1	3827223	3827819	chr1	4120927	4121138	140_143	4.07409684732547	.	.	141	5	3
chr14	60098090	60098277	chr14	60155188	60155456	16287_16289	3.29679727253341	.	.	87	30	5
chr2	203453319	203453926	chr2	203735325	203736075	31354_31362	1.9067855839266	.	.	135	85	4
chr19	45406920	45407381	chr19	45454639	45455183	26979_26981	3.74490514165899	.	.	99	96	12
chr1	12374395	12374796	chr1	12679458	12680448	412_417	2.94216535947171	.	.	58	215	7
chr1	12374395	12374796	chr1	12718812	12719408	412_418	2.86251294858433	.	.	58	79	4
chr4	6894125	6894448	chr4	7072408	7072900	39529_39541	2.79626131405235	.	.	24	164	4
chr2	130693935	130694245	chr2	132170579	132171337	30088_30105	2.61624060408765	.	.	34	196	4
chr6	7312750	7313019	chr6	7390283	7390770	45464_45469	2.80942385765836	.	.	30	53	3
chr6	118886359	118886956	chr6	118939453	118940348	47740_47742	1.97078230185085	.	.	165	144	8
chr6	150255242	150255778	chr6	150337956	150338362	48348_48351	3.70455584928295	.	.	76	99	10
chr6	150255242	150255778	chr6	150337778	150337934	48348_48350	3.69360233692548	.	.	76	81	9
chr11	5226015	5226433	chr11	5401800	5402320	8258_8261	3.16112022119612	.	.	61	70	5
chr6	106892812	106893407	chr6	107004161	107004682	47477_47481	2.40199675882368	.	.	272	90	9
chr6	106892812	106893407	chr6	107014175	107014868	47477_47482	3.30765751529608	.	.	272	173	19
chr13	36856947	36857407	chr13	37310270	37310622	14543_14548	2.91062902002838	.	.	73	35	3
chr3	141022195	141022838	chr3	141173814	141174104	38195_38204	3.05505103355374	.	.	183	142	12
chr11	119226979	119227705	chr11	119345198	119345943	10696_10701	3.71400147989728	.	.	117	167	15
chr1	29208550	29209043	chr1	29360121	29360973	1030_1035	4.12901523361095	.	.	149	169	20
chr15	70309011	70309202	chr15	70328837	70329296	18625_18627	3.06108172898331	.	.	112	106	10
chr15	70309011	70309202	chr15	70328038	70328444	18625_18626	3.10518428457483	.	.	112	82	9
chr2	109224171	109224619	chr2	109252608	109253229	29760_29764	3.57993444711779	.	.	134	219	20
chr11	6272419	6272832	chr11	6374413	6375119	8277_8281	2.75353852943698	.	.	31	166	5
chr9	130470007	130470324	chr9	130683693	130684313	56176_56193	1.96083196413642	.	.	31	310	4
chr16	57117953	57118749	chr16	57201822	57202298	20641_20644	2.9250098263995	.	.	121	133	10
chr12	58176219	58176683	chr12	58299048	58299565	12473_12477	2.14393192382534	.	.	43	236	5
chr14	21165849	21166277	chr14	21323741	21324293	15632_15636	4.24778123691888	.	.	118	212	21
chr1	77613782	77614273	chr1	77999319	77999803	2188_2194	2.46702831078764	.	.	76	94	4
chr17	59713208	59713855	chr17	59914384	59915123	23320_23322	4.24494822409039	.	.	157	153	20
chr11	19585561	19586114	chr11	19821735	19822011	8624_8626	2.84550318399753	.	.	121	19	3
chr11	19585561	19586114	chr11	19764198	19764656	8624_8625	3.87018297366364	.	.	121	85	11
chr14	21165849	21166277	chr14	21325827	21326127	15632_15637	1.88284732709782	.	.	118	79	4
chr6	71416165	71416767	chr6	71593919	71594645	47009_47011	3.3970106792065	.	.	137	194	14
chr1	145476979	145477199	chr1	145507724	145508060	3010_3012	2.99947545913104	.	.	26	45	3
chr1	145476979	145477199	chr1	145507253	145507478	3010_3011	3.28627409284101	.	.	26	34	3
chr10	49759799	49760617	chr10	49864176	49864675	6291_6295	4.69224390964656	.	.	196	313	44
chr4	75236616	75236949	chr4	75397623	75397941	40394_40396	2.65346086202374	.	.	44	56	3
chr21	38349280	38349805	chr21	38382002	38382476	34139_34141	2.38167704627269	.	.	68	56	4
chr4	75236616	75236949	chr4	75596348	75596705	40394_40398	2.9859670781902	.	.	44	52	3
chr17	31848905	31849111	chr17	32001597	32001988	22393_22395	3.87253423327583	.	.	58	35	5
chr4	173934495	173935120	chr4	174222710	174223133	41861_41870	2.41114348546856	.	.	187	83	6
chr4	148701279	148701580	chr4	148721116	148721484	41486_41488	2.29791077715601	.	.	78	29	3
chr14	75773688	75774079	chr14	75955089	75955451	16811_16819	2.59915248056437	.	.	256	169	12
chr6	37451920	37452417	chr6	37533454	37533664	46429_46434	2.37242636398944	.	.	251	245	15
chr6	37451920	37452417	chr6	37533883	37534548	46429_46435	2.30518617516472	.	.	251	298	16
chr15	67393813	67393971	chr15	67533446	67533786	18541_18549	2.14732747338827	.	.	75	91	4
chr15	67393813	67393971	chr15	67532572	67533013	18541_18548	2.34308811396214	.	.	75	75	4
chr15	31282718	31282858	chr15	31421298	31421945	17620_17627	2.8415711902744	.	.	73	145	7
chr13	99097531	99098255	chr13	99305498	99306080	15341_15353	3.49263959172463	.	.	176	164	15
chr13	99097531	99098255	chr13	99325071	99325721	15341_15354	3.18290353832543	.	.	176	200	14
chr7	105697246	105698440	chr7	105806956	105807579	50702_50706	2.06227563383576	.	.	357	141	11
chr1	39657993	39658514	chr1	39724043	39724807	1388_1393	3.82051817278115	.	.	176	161	21
chr16	17570509	17570936	chr16	17673034	17673594	19995_19998	3.25151454776807	.	.	58	79	6
chr8	64515054	64515671	chr8	65176735	65177159	52722_52728	3.59611850930289	.	.	91	73	7
chr1	52362476	52362948	chr1	52467959	52468582	1776_1780	3.6936441206028	.	.	145	232	20
chr3	32989069	32989664	chr3	33106392	33106968	36173_36175	3.30188743053099	.	.	248	75	12
chr3	40233299	40233712	chr3	40358526	40358969	36308_36311	2.95939517748055	.	.	92	129	8
chr10	98832467	98833191	chr10	98994210	98994546	7324_7331	3.37171320757688	.	.	179	37	7
chr10	98832467	98833191	chr10	98970130	98970838	7324_7330	3.3816630046572	.	.	179	120	13
chr11	9556439	9557164	chr11	9769834	9770502	8386_8395	2.25436910001695	.	.	93	173	6
chr15	63580642	63580855	chr15	63694966	63695578	18377_18379	2.58857595346054	.	.	117	107	7
chr17	17584264	17584926	chr17	17763331	17763940	22051_22062	1.90781715194417	.	.	173	168	7
chr19	16453218	16453531	chr19	16478133	16478313	26177_26181	2.97100371690589	.	.	27	78	4
chr1	175121226	175121705	chr1	175307672	175307932	3892_3899	2.58410437185096	.	.	226	34	5
chr11	17405380	17405842	chr11	17525978	17526531	8554_8558	2.76687186364443	.	.	105	134	8
chr11	17405380	17405842	chr11	17549629	17550000	8554_8559	2.22351342026816	.	.	105	61	4
chr5	139452745	139453284	chr5	139523781	139524114	44263_44267	2.50522748682767	.	.	134	85	7
chr5	139452745	139453284	chr5	139536520	139537210	44263_44269	2.48473083203261	.	.	134	223	11
chr2	72150987	72151492	chr2	72364626	72364904	29147_29149	3.84478551810886	.	.	44	33	4
chr13	74409193	74409844	chr13	74861003	74861478	15085_15096	3.12907006078621	.	.	117	94	7
chr2	12003340	12003533	chr2	12466982	12467349	27764_27776	2.18571106330097	.	.	127	44	3
chr15	52273927	52275168	chr15	52431777	52432474	18111_18122	2.59808490617351	.	.	254	221	14
chr2	113522363	113522509	chr2	113642266	113642982	29839_29846	1.95501627715449	.	.	79	220	6
chr10	76871665	76871866	chr10	76990261	76990633	6830_6836	2.74906560633418	.	.	40	50	3
chr2	68614671	68615284	chr2	68638983	68639362	29023_29025	2.07547127155643	.	.	86	33	3
chr1	103571804	103572239	chr1	104057451	104057959	2621_2623	3.32391994419257	.	.	53	86	5
chr12	8088993	8089172	chr12	8113331	8113828	11300_11301	4.33479011236208	.	.	29	43	6
chr6	64062683	64063457	chr6	64284246	64284488	46943_46952	2.51098836921612	.	.	361	97	10
chr6	64062683	64063457	chr6	64308238	64309001	46943_46953	2.50576177744378	.	.	361	171	13
chr8	87715494	87716052	chr8	87797460	87797854	53100_53101	3.27062040867863	.	.	95	59	7
chr20	49411989	49412331	chr20	49545758	49546323	33459_33464	3.06507396415856	.	.	318	156	17
chr17	3586322	3586813	chr17	3635451	3635877	21638_21643	4.92633015945958	.	.	152	87	25
chr13	99848780	99849050	chr13	99918077	99918492	15363_15369	2.54018359137717	.	.	45	179	6
chr5	112027379	112027777	chr5	112093302	112093812	43680_43683	3.21791665710911	.	.	109	152	12
chr2	26467397	26467560	chr2	26492564	26493191	28046_28048	3.52665303517989	.	.	49	25	4
chr22	42564859	42565500	chr22	42869431	42869972	35287_35302	2.1211910088371	.	.	179	83	5
chr9	26744309	26744837	chr9	26856364	26856773	54663_54664	2.26682125137046	.	.	70	79	4
chr14	65753147	65753666	chr14	65788005	65788145	16440_16446	2.20451299602933	.	.	142	32	4
chr7	129882227	129882789	chr7	130380578	130381004	51104_51112	2.52487418043006	.	.	136	51	4
chr1	11021028	11021448	chr1	11072164	11072444	341_344	2.4178939491604	.	.	60	36	3
chr17	16289979	16290355	chr17	16318230	16318731	22004_22008	3.28880072059579	.	.	37	129	7
chr2	235458926	235459762	chr2	236025384	236025946	32049_32053	2.57491366804544	.	.	138	48	4
chr19	18499127	18499702	chr19	18521283	18521768	26306_26310	2.06106542396465	.	.	91	224	8
chr4	48580337	48580870	chr4	48964979	48965546	40138_40150	1.87480547667221	.	.	125	167	5
chr12	54427232	54427387	chr12	54541088	54541274	12298_12301	1.8898981285804	.	.	287	28	4
chr12	54427232	54427387	chr12	54584777	54585048	12298_12302	4.09814240072711	.	.	287	220	31
chr12	54427232	54427387	chr12	54595059	54595452	12298_12304	2.58058398280897	.	.	287	51	7
chr15	77411028	77411593	chr15	77788778	77789619	18881_18887	2.32812605502236	.	.	163	202	8
chr15	77411028	77411593	chr15	77471832	77472434	18881_18882	2.15517171392664	.	.	163	70	6
chr15	75063391	75063722	chr15	75092431	75092916	18776_18781	2.43739006412225	.	.	182	241	14
chr15	75063391	75063722	chr15	75091896	75092115	18776_18780	2.51735177413622	.	.	182	192	13
chr5	62697296	62697686	chr5	63258958	63259292	42850_42851	2.50893238075892	.	.	69	58	3
chr9	103881539	103881933	chr9	104073702	104074330	55589_55592	2.47414607615191	.	.	74	117	5
chr20	11534381	11534576	chr20	12905692	12906461	32529_32535	3.06203889245835	.	.	18	126	3
chr15	40337189	40337965	chr15	40388541	40388697	17794_17798	1.87517275217916	.	.	292	68	7
chr6	35652348	35652546	chr6	35705127	35705681	46351_46356	1.87549933329936	.	.	32	458	6
chr6	35652348	35652546	chr6	35703982	35704392	46351_46355	2.02317926983111	.	.	32	396	6
chr22	50323162	50323761	chr22	50468578	50469124	35491_35497	3.33876872448842	.	.	286	228	22
chr3	158981555	158981890	chr3	159522710	159523398	38548_38552	2.58150205696646	.	.	81	182	6
chr10	52127501	52127949	chr10	52384142	52384456	6328_6342	2.12844228480375	.	.	30	164	3
chr10	52127501	52127949	chr10	52384976	52385245	6328_6343	2.24403128656614	.	.	30	146	3
chr10	52127501	52127949	chr10	52383626	52383857	6328_6341	2.26203351002393	.	.	30	143	3
chr2	161180504	161181132	chr2	161850872	161851342	30520_30527	2.5618332227675	.	.	71	96	4
chr17	45741639	45742086	chr17	45810353	45810711	22913_22916	2.12025593347524	.	.	58	52	3
chr17	5495760	5496048	chr17	5610148	5610532	21736_21739	2.45900716601831	.	.	71	102	5
chr5	17216168	17217022	chr5	18314156	18314820	42309_42322	2.66598783527165	.	.	262	73	7
chr4	2471304	2471774	chr4	2499670	2499936	39398_39400	1.88942714996148	.	.	98	35	3
chr20	2332404	2332992	chr20	2432771	2433127	32306_32309	2.0864590816334	.	.	80	78	4
chr16	10408604	10409122	chr16	10603399	10603856	19755_19757	3.27823127758009	.	.	73	214	10
chr1	175342951	175343341	chr1	175403065	175403962	3900_3902	1.91420055410515	.	.	77	83	4
chr4	96086979	96087521	chr4	96431387	96431647	40756_40757	2.82120330944861	.	.	69	39	3
chr8	8924230	8924412	chr8	9007949	9008800	51791_51793	2.27827155674916	.	.	149	292	12
chr7	43622177	43622766	chr7	43739239	43740066	49704_49707	2.16132584042821	.	.	316	242	14
chr7	43622177	43622766	chr7	43760480	43761502	49704_49709	1.92457251039751	.	.	316	167	10
chr1	17386144	17386595	chr1	17662579	17662988	538_545	2.45990954695516	.	.	110	33	3
chr1	17386144	17386595	chr1	17563463	17564036	538_543	2.47715715210599	.	.	110	150	7
chr1	17386144	17386595	chr1	17446663	17446857	538_540	3.30986435710079	.	.	110	34	6
chr5	126625629	126626023	chr5	126777636	126778220	43925_43928	2.28361369460522	.	.	107	90	5
chr3	127813969	127814455	chr3	127852243	127852728	37889_37890	3.15111150420925	.	.	133	55	8
chr10	71209660	71209846	chr10	71267371	71267921	6613_6614	2.11661670919052	.	.	21	140	3
chr12	132990615	132990829	chr12	133100255	133100759	14098_14107	2.65752967347276	.	.	190	100	9
chr12	132990615	132990829	chr12	133137705	133138099	14098_14109	3.32916325189972	.	.	190	87	11
chr11	75039721	75040125	chr11	75095509	75095961	9863_9865	2.83122741264602	.	.	57	183	8
chr14	21535179	21535385	chr14	21575000	21575305	15645_15650	1.94248647021573	.	.	75	79	4
chr10	86189729	86190208	chr10	86297043	86297601	6992_6993	3.92197980328998	.	.	59	166	12
chr7	100860584	100860990	chr7	100887523	100887986	50563_50566	3.07756299353152	.	.	36	53	4
chr12	122018965	122019122	chr12	122062558	122062920	13814_13817	2.24426368919988	.	.	46	97	4
chr15	91445450	91445829	chr15	91477463	91477989	19275_19280	2.12203537260159	.	.	68	162	6
chr20	1946199	1946711	chr20	2153011	2153564	32299_32302	2.86638540486412	.	.	112	137	8
chr7	2904550	2905163	chr7	3194296	3194866	48881_48892	2.85265885532566	.	.	173	268	13
chr2	30936889	30937428	chr2	31392897	31393402	28181_28189	2.73218281151452	.	.	154	143	8
chr2	37622943	37623589	chr2	38104444	38105089	28300_28324	1.90815224813233	.	.	186	163	6
chr9	136890658	136891156	chr9	136931037	136931177	56448_56450	3.38227755427371	.	.	42	35	4
chr10	2981097	2981381	chr10	3020198	3020785	5495_5496	2.84621554670803	.	.	18	77	3
chr22	30683688	30684370	chr22	30722265	30722507	34827_34829	2.15250740560448	.	.	430	70	10
chr20	60876913	60877369	chr20	60957721	60958165	33716_33721	2.58943788442508	.	.	152	93	8
chrX	47691143	47691524	chrX	47885968	47886415	57217_57220	2.21395262601792	.	.	99	164	6
chr2	228270754	228271356	chr2	228630869	228631462	31846_31854	1.99943332033709	.	.	147	122	5
chr2	183649470	183649880	chr2	183844543	183845219	30991_30993	2.16796653489842	.	.	39	109	3
chr17	48624142	48624730	chr17	48703443	48703895	23069_23072	2.36677789716063	.	.	251	88	9
chr11	45132188	45132576	chr11	45353798	45354519	8998_9002	2.70946076691964	.	.	84	123	6
chr19	40170099	40170341	chr19	40256212	40256412	26748_26750	2.7730744649322	.	.	93	73	6
