chrom1	start1	stop1	chrom2	start2	stop2	pair_name	Z	strand1	strand2	CA	CB	IAB
chr2	175327449	175327876	chr2	175411492	175411632	16231_16233	2.64978292010918	.	.	39	16	6
chr20	30157396	30157628	chr20	30200647	30200986	17309_17310	2.86151529400537	.	.	22	60	10
chr4	172767437	172767789	chr4	173751216	173751789	22039_22042	2.09062237736572	.	.	19	19	2
chr12	132638477	132638813	chr12	133137741	133138093	7720_7724	2.06168675821486	.	.	14	24	2
chr12	132638477	132638813	chr12	133191441	133191854	7720_7725	2.20737428887506	.	.	14	21	2
chr19	41035093	41035280	chr19	41104526	41104823	14212_14216	2.22961534527904	.	.	14	46	5
chr12	8696784	8697354	chr12	8761687	8761969	6176_6177	2.21017347590409	.	.	38	11	4
chr2	225795643	225795926	chr2	225866714	225867289	16776_16777	2.80027236027532	.	.	18	39	7
chr11	76757096	76757320	chr11	76802192	76802674	5418_5421	2.42876459994945	.	.	35	29	7
chr4	81282550	81282759	chr4	81911031	81911471	21321_21326	2.70773984590491	.	.	32	22	4
chr5	35651418	35651577	chr5	35926511	35926857	22319_22323	2.70914703849483	.	.	12	64	5
chr4	42373394	42373875	chr4	42521849	42522212	21059_21060	2.35647372972806	.	.	26	41	6
chr3	133537713	133538304	chr3	133646365	133646824	19994_19996	2.34047583127948	.	.	35	36	7
chr8	116088872	116089218	chr8	117460131	117460502	28178_28185	2.42648616812644	.	.	12	21	2
chr6	88102769	88103181	chr6	89580301	89580844	24866_24887	2.26775701470389	.	.	25	48	4
chr4	9764754	9765075	chr4	10016582	10017153	20829_20833	3.54926320140971	.	.	43	70	16
chr12	29705343	29705676	chr12	30997512	30997761	6418_6421	2.30305237114755	.	.	16	18	2
chr2	177517043	177517379	chr2	178013492	178013683	16266_16272	2.22972684129843	.	.	25	45	4
chr12	78118116	78118517	chr12	78319332	78319836	7011_7014	3.92543701569485	.	.	22	38	11
chr11	12068976	12069296	chr11	12257911	12258423	4598_4600	2.81691313669395	.	.	49	35	9
chr11	12068976	12069296	chr11	12303377	12303817	4598_4601	4.18418523894219	.	.	49	62	23
chr9	100472878	100473314	chr9	100663189	100663583	29182_29184	2.55897803444965	.	.	37	27	6
chr1	115817850	115818252	chr1	116012277	116012595	1572_1573	3.45293562502111	.	.	16	25	6
chr6	3411222	3411478	chr6	3732531	3733150	23844_23846	2.54391704079733	.	.	15	44	4
chr6	3411222	3411478	chr6	3457288	3457521	23844_23845	2.62549361303558	.	.	15	18	4
chr11	26775466	26775764	chr11	27180407	27180641	4740_4741	3.10506969613897	.	.	9	12	2
chr12	14783048	14783515	chr12	14817143	14817779	6278_6279	2.84649603403784	.	.	56	54	15
chr3	160674608	160674910	chr3	160814676	160814816	20322_20323	2.50546924986262	.	.	14	7	2
chr1	162847729	162848176	chr1	163285509	163286005	2010_2013	2.5850743152885	.	.	17	25	3
chr6	158641876	158642341	chr6	158939465	158939904	25563_25569	2.40152739250336	.	.	56	20	5
chr8	12724379	12724684	chr8	12891459	12891645	27257_27258	3.52198845899006	.	.	14	17	5
chr14	104561022	104561270	chr14	105106119	105106259	9399_9403	3.04467103015411	.	.	11	11	2
chr1	153328032	153328224	chr1	153467287	153467722	1756_1758	2.74494494086693	.	.	17	28	5
chr14	104561022	104561270	chr14	105106314	105106614	9399_9404	2.81660434428086	.	.	11	14	2
chr20	46306643	46307073	chr20	46341295	46341499	17614_17615	2.71023887515402	.	.	40	19	7
chr1	200939260	200939419	chr1	201011803	201012447	2387_2390	2.37720087355569	.	.	19	75	8
chr12	62517587	62517778	chr12	62604190	62604376	6856_6858	2.75232258856596	.	.	9	7	2
chr11	122734399	122735002	chr11	122893891	122894115	5879_5882	3.74249291304216	.	.	37	24	11
chr20	61605764	61605912	chr20	61640219	61640848	17811_17812	2.24441624295768	.	.	19	108	9
chr10	129876761	129877098	chr10	129948288	129948550	4370_4371	3.89635085963317	.	.	22	21	10
chr4	56275678	56276073	chr4	56420707	56421033	21155_21156	2.82174681988647	.	.	18	16	4
chr2	158633972	158634276	chr2	158866746	158867119	16053_16055	3.84407710167652	.	.	20	20	7
chr9	71199335	71199796	chr9	71642517	71642815	28895_28902	2.59782568699048	.	.	60	28	6
chr11	2058113	2058502	chr11	2172641	2173524	4445_4446	3.37906037314802	.	.	30	76	16
chr16	57334504	57334907	chr16	57452776	57453089	11031_11033	2.50813658651312	.	.	102	37	13
chr16	57334504	57334907	chr16	57450955	57451299	11031_11032	3.39456978457725	.	.	102	63	27
chr3	141295353	141295618	chr3	141564356	141564507	20099_20102	3.24467256436092	.	.	23	3	2
chr3	150643488	150643886	chr3	150863681	150864306	20199_20202	3.12491569113155	.	.	21	39	7
chr14	24809141	24809298	chr14	24881368	24881645	8557_8559	2.30385394233739	.	.	8	12	2
chr3	196729948	196730144	chr3	196913904	196914225	20695_20697	2.82351189650124	.	.	39	34	8
chr9	31119944	31120211	chr9	31800063	31800295	28752_28754	3.73546472454053	.	.	14	17	4
chr12	41340444	41340792	chr12	42417877	42418690	6490_6494	3.07236347709718	.	.	21	24	4
chr2	208610736	208611261	chr2	208898871	208899152	16581_16584	2.18188710766941	.	.	44	20	4
chr3	45980285	45980756	chr3	46118180	46118385	19179_19180	2.44426045904027	.	.	69	24	8
chr10	92671403	92671742	chr10	93011061	93011746	3884_3888	2.2630905043655	.	.	26	80	6
chr4	140020504	140020904	chr4	140089028	140089283	21755_21756	2.18648537695996	.	.	22	11	3
chr17	46102275	46102943	chr17	46151606	46152119	12222_12224	2.87665581589092	.	.	80	65	20
chr12	108070137	108070445	chr12	108278820	108279202	7342_7345	2.31439480266771	.	.	20	47	5
chr11	122666815	122667233	chr11	122724657	122725048	5876_5878	3.36532374683329	.	.	36	56	16
chr21	46974839	46974997	chr21	47016640	47016914	18105_18107	2.91427519690375	.	.	46	22	9
chrX	51357119	51357681	chrX	52004514	52005030	30110_30113	2.10042055454841	.	.	23	33	3
chr5	15105985	15106226	chr5	15824510	15824673	22248_22249	4.02226979338628	.	.	11	4	2
chr11	75918588	75918993	chr11	76029692	76030267	5403_5405	2.96165462514876	.	.	43	62	14
chr20	49412053	49412208	chr20	49545775	49546250	17676_17679	2.77344269394472	.	.	65	47	13
chr16	68791257	68791446	chr16	68834148	68834529	11156_11157	2.1339441006488	.	.	15	47	5
chr11	72896043	72896635	chr11	73000142	73000910	5345_5348	2.15308076108961	.	.	48	52	9
chr20	9597698	9598063	chr20	9893574	9893782	17147_17149	3.73228358429244	.	.	43	21	9
chr11	72896043	72896635	chr11	72948025	72948284	5345_5346	2.46195454604839	.	.	48	15	6
chr20	43204958	43205286	chr20	43238557	43239009	17543_17544	3.38658119079046	.	.	29	59	15
chr3	151901218	151901613	chr3	152161761	152162171	20218_20220	2.92578819795924	.	.	24	35	6
chr9	135724048	135724234	chr9	135777212	135777671	29645_29646	2.48943876267589	.	.	7	25	3
chr3	146359133	146359341	chr3	146909575	146909843	20149_20150	2.90822637663843	.	.	35	16	4
chr1	93903510	93903954	chr1	94279330	94279996	1328_1340	3.02510466446585	.	.	38	126	13
chr1	205628027	205628419	chr1	205680165	205680850	2501_2502	2.9570024862436	.	.	110	48	21
chr8	22530313	22530901	chr8	22613509	22614092	27334_27336	2.71372275855635	.	.	57	82	17
chr17	77782532	77782749	chr17	77944507	77944802	12761_12765	3.11135979245159	.	.	21	17	5
chr17	74117498	74118071	chr17	74275315	74275962	12676_12680	3.52378474122699	.	.	59	82	23
chr20	52836387	52836635	chr20	53263188	53263719	17731_17732	3.34772149302526	.	.	14	38	5
chr2	223201259	223201399	chr2	223426473	223426904	16738_16741	2.9437359126082	.	.	8	41	4
chr6	147827842	147828086	chr6	148292136	148292388	25443_25444	2.63042690521025	.	.	13	14	2
chr11	123172785	123172936	chr11	123349038	123349660	5890_5892	2.72565991516549	.	.	43	75	12
chr12	100205086	100205355	chr12	100948339	100948681	7240_7246	3.4654648641776	.	.	10	18	3
chr4	174341504	174341835	chr4	174415571	174415834	22051_22052	3.41678369910493	.	.	17	22	7
chr4	185666957	185667384	chr4	185828379	185828755	22122_22123	2.16101974934042	.	.	49	28	6
chr8	70858411	70858776	chr8	71000676	71001311	27783_27784	2.54569682330243	.	.	30	64	9
chr3	178152340	178152632	chr3	178684003	178684258	20436_20440	2.3539873784075	.	.	27	37	4
chr5	174961099	174961392	chr5	175128040	175128316	23708_23711	2.88071217078234	.	.	42	11	5
chr5	174961099	174961392	chr5	175123580	175123838	23708_23710	3.35248960886671	.	.	42	13	7
chr5	174961099	174961392	chr5	175145863	175146078	23708_23712	2.27169171363313	.	.	42	14	4
chr10	44185428	44185904	chr10	44525642	44525928	3397_3400	3.42507656378689	.	.	30	37	8
chr22	30085889	30086108	chr22	30484792	30485277	18320_18323	2.93531881999011	.	.	8	36	3
chr3	16331800	16332454	chr3	16592174	16592679	18865_18868	3.87542735148801	.	.	43	65	18
chr8	57360519	57360866	chr8	57470533	57470770	27656_27657	2.51511800121752	.	.	23	15	4
chr14	21325866	21326129	chr14	21439216	21439389	8450_8452	3.33095605726539	.	.	36	21	9
chr9	77388855	77389224	chr9	77691992	77692435	28960_28963	2.29146551760758	.	.	34	54	6
chr5	136996034	136996389	chr5	137078680	137079138	23224_23226	3.15422485388059	.	.	41	36	12
chr5	136996034	136996389	chr5	137071787	137072160	23224_23225	2.62951457438921	.	.	41	27	8
chr20	3657352	3657661	chr20	3691603	3691861	17063_17065	2.21875919582511	.	.	31	21	5
chr3	149212041	149212331	chr3	149489455	149489731	20172_20180	2.42048818918102	.	.	29	36	5
chr22	46390729	46391047	chr22	46512281	46512741	18646_18651	2.29157605557816	.	.	42	114	13
chr10	54577766	54578082	chr10	55361097	55361463	3469_3473	2.41794866329666	.	.	13	19	2
chr7	50269534	50269939	chr7	50436867	50437659	26223_26224	2.083424585069	.	.	36	95	9
chr12	8085757	8086124	chr12	8147713	8148240	6169_6171	2.68033250412254	.	.	38	27	8
chr5	131862319	131862833	chr5	132155638	132156237	23143_23150	2.95890218153743	.	.	59	71	13
chr12	56053627	56053909	chr12	56099721	56099872	6759_6761	2.83994125182827	.	.	24	9	4
chr12	56053627	56053909	chr12	56130986	56131293	6759_6763	2.08943897578444	.	.	24	62	7
chr12	56053627	56053909	chr12	56132376	56132954	6759_6764	2.12951911307624	.	.	24	78	8
chr6	144425915	144426625	chr6	144537613	144537773	25418_25419	2.64901909933095	.	.	60	38	11
chr1	176344063	176344513	chr1	176850117	176850453	2168_2173	2.44840383453793	.	.	18	28	3
chr2	176174604	176174811	chr2	176193886	176194095	16252_16253	2.4004310480553	.	.	8	11	2
chr5	112714672	112715040	chr5	112942305	112942552	22979_22981	2.83510111375093	.	.	32	26	6
chr12	110243032	110243560	chr12	110283163	110283461	7384_7386	2.22306440990449	.	.	28	23	5
chr12	110243032	110243560	chr12	110282997	110283144	7384_7385	2.26567096237444	.	.	28	22	5
chr4	1750285	1750729	chr4	1812086	1812226	20730_20732	3.13441152112636	.	.	29	28	9
chr22	41079037	41079411	chr22	41294928	41295443	18545_18547	2.06189709966077	.	.	25	18	3
chr22	41079037	41079411	chr22	41156371	41156605	18545_18546	2.47830341314751	.	.	25	13	4
chr2	183649450	183649854	chr2	183844652	183845153	16339_16341	2.24569752585122	.	.	10	35	3
chr3	185451716	185452022	chr3	185486117	185486564	20538_20539	3.00055665385036	.	.	35	47	12
chr1	145524753	145524945	chr1	145588611	145588817	1647_1650	2.31456994233447	.	.	15	25	4
chr1	145524753	145524945	chr1	145589380	145589902	1647_1651	2.17170764943018	.	.	15	29	4
chr2	109744396	109744811	chr2	110267500	110268086	15702_15703	4.64979306932409	.	.	47	38	18
chr2	192431068	192431460	chr2	192555602	192556106	16415_16419	3.22656660483798	.	.	50	78	19
chr2	192431068	192431460	chr2	192555382	192555532	16415_16418	3.37143701133651	.	.	50	67	19
chr16	50058668	50059212	chr16	50244466	50244755	10957_10959	2.15585622466057	.	.	55	37	7
chr17	7227569	7227796	chr17	7249245	7249508	11608_11609	2.49827151496878	.	.	29	17	5
chr16	57893364	57893506	chr16	58160920	58161130	11047_11055	2.71825107916654	.	.	7	17	2
chr5	77616381	77616653	chr5	78260747	78261085	22695_22706	2.30826990111048	.	.	16	38	3
chr11	87749578	87749927	chr11	88277447	88278229	5532_5538	3.38340878745066	.	.	37	96	13
chr6	30070742	30071419	chr6	30137728	30138136	24194_24196	2.51007135652475	.	.	79	35	12
chr10	82841720	82841987	chr10	82939564	82939961	3781_3782	2.37997314589336	.	.	16	24	4
chr1	209250090	209250485	chr1	209381071	209381318	2568_2571	2.52110502186982	.	.	29	20	5
chr9	115606726	115607571	chr9	115665294	115665816	29348_29350	3.15038937889125	.	.	67	53	19
chr1	151940495	151940768	chr1	151974168	151974502	1726_1728	2.43099050933384	.	.	25	30	6
chr15	99826698	99827067	chr15	100244422	100244947	10436_10441	2.82620447618509	.	.	36	82	9
chr15	79320593	79321158	chr15	79476523	79477159	10198_10199	4.07208230468798	.	.	51	63	25
chr2	88359920	88360305	chr2	88459448	88459749	15528_15529	4.05553798455269	.	.	23	15	9
chr1	234348430	234348977	chr1	234462415	234462652	2873_2877	2.10546201976175	.	.	44	19	5
chr5	154519139	154519520	chr5	154640486	154640632	23507_23509	2.57770705270973	.	.	14	6	2
chr3	87347371	87347594	chr3	88054274	88054562	19571_19579	2.10204179043665	.	.	11	31	2
chr1	20491978	20492186	chr1	20521704	20522018	331_332	2.81058217709053	.	.	12	42	6
chr11	75919891	75920050	chr11	76029692	76030267	5404_5405	3.12980658513671	.	.	47	62	16
chr19	51911050	51911287	chr19	52154648	52154796	14506_14520	2.16807458757623	.	.	15	13	2
chr19	51911050	51911287	chr19	52154825	52154994	14506_14521	2.16861605336435	.	.	15	13	2
chr14	88211848	88212178	chr14	88362819	88363078	9171_9175	3.21747269517748	.	.	14	14	4
chr6	82980448	82980870	chr6	83765131	83765411	24821_24826	2.99469159365647	.	.	40	30	6
chr7	14757453	14757751	chr7	15055774	15056040	25818_25819	2.88977015194991	.	.	9	12	2
chr9	80592203	80592477	chr9	80828530	80828973	28993_28997	2.08499735040119	.	.	8	26	2
chr9	80592203	80592477	chr9	80736427	80736702	28993_28996	2.26549518127572	.	.	8	16	2
chr12	62831826	62832421	chr12	63192917	63193313	6860_6864	3.04664917068788	.	.	36	27	6
chr12	62831826	62832421	chr12	63207072	63207404	6860_6865	2.44134380208747	.	.	36	23	4
chr15	33190597	33190940	chr15	33248141	33248493	9503_9505	2.73425917163639	.	.	18	21	5
chr12	12529500	12530062	chr12	12857512	12857957	6237_6245	2.58922457163247	.	.	69	58	10
chr12	12529500	12530062	chr12	12761633	12761987	6237_6242	2.75090930863702	.	.	69	30	9
chr16	46887832	46888457	chr16	46952789	46953192	10915_10917	2.35070427042944	.	.	61	30	9
chr8	93081538	93081775	chr8	93830618	93830848	27943_27944	2.51539883129139	.	.	13	17	2
chr3	14715239	14715596	chr3	14822376	14822845	18832_18833	3.51561837618123	.	.	42	52	17
chr8	56727699	56727979	chr8	56941477	56941872	27636_27646	2.87132363878435	.	.	22	35	6
chrX	41640718	41641203	chrX	43416988	43417498	30033_30038	2.71797189001867	.	.	13	32	3
chr3	3221380	3221574	chr3	4331897	4332417	18705_18710	2.60531120171665	.	.	18	26	3
chr15	44195932	44196460	chr15	44511770	44512188	9647_9650	2.98156657878537	.	.	46	14	5
chr2	232717141	232717314	chr2	233305310	233305687	16870_16880	2.67840018603645	.	.	9	20	2
chr5	156680310	156680892	chr5	156739433	156739767	23527_23528	3.05504985547549	.	.	69	51	18
chr2	99029302	99029766	chr2	99217967	99218270	15604_15610	2.28145931980465	.	.	53	25	6
chr15	85874181	85874741	chr15	85904703	85904937	10273_10274	2.06191889266955	.	.	45	11	4
chr11	122086194	122086598	chr11	122376481	122376752	5866_5867	3.29794467096777	.	.	16	27	5
chr5	72251645	72251996	chr5	72497848	72498011	22626_22630	2.76570600130278	.	.	15	7	2
chr2	218653939	218654227	chr2	218853029	218853630	16674_16676	2.61068292505598	.	.	42	41	8
chr1	55750551	55750924	chr1	55803826	55804072	998_999	3.34228433702204	.	.	31	21	9
chr16	71446213	71446588	chr16	71533497	71534009	11198_11201	3.65525127951194	.	.	62	53	23
chr5	64254654	64254983	chr5	64779158	64780027	22558_22564	2.15008720890784	.	.	19	65	4
chr5	42423414	42423587	chr5	42767631	42768024	22387_22390	3.92035604612914	.	.	8	21	4
chr15	78910780	78911112	chr15	79001699	79002074	10190_10192	3.25060043469766	.	.	33	29	10
chr3	196729618	196729897	chr3	196913904	196914225	20694_20697	2.72757939539183	.	.	33	34	7
chr5	79982556	79982925	chr5	80404233	80404567	22732_22734	3.09941314461604	.	.	20	22	4
chr5	79982556	79982925	chr5	80461131	80461765	22732_22735	2.5965305250529	.	.	20	38	4
chr1	15389058	15389353	chr1	15426878	15427161	230_231	2.98543965552133	.	.	10	29	5
chr17	61775365	61775510	chr17	61912204	61912465	12468_12470	2.58773432816336	.	.	20	10	3
chr22	45664844	45665309	chr22	45831488	45831903	18634_18635	3.01988217158583	.	.	23	25	6
chr1	222638575	222639120	chr1	223263401	223263705	2730_2740	2.27876927104143	.	.	52	12	3
chr9	125844106	125844441	chr9	126111898	126112608	29470_29476	3.07905133034412	.	.	30	98	12
chr8	17581589	17581746	chr8	17770192	17770401	27274_27277	3.00053707960595	.	.	28	40	8
chr16	29652942	29653239	chr16	29721721	29722094	10831_10836	2.3334379392376	.	.	16	13	3
chr17	66168617	66168909	chr17	66197008	66197195	12545_12546	2.62290482293523	.	.	28	22	6
chr18	23985397	23985796	chr18	24229749	24230193	13030_13035	2.92865023837494	.	.	32	44	8
chr15	51573521	51573904	chr15	51694195	51694367	9728_9731	2.5614923813189	.	.	36	29	7
chr4	171510816	171511123	chr4	171774480	171774863	22032_22034	2.58398972180231	.	.	20	27	4
chr16	57643541	57643862	chr16	57682742	57683361	11041_11042	2.11548645420485	.	.	19	123	9
chr2	141344066	141344253	chr2	141621267	141621665	15934_15936	3.03468405829814	.	.	11	18	3
chr2	224858305	224858723	chr2	225148982	225149427	16767_16768	2.27194473146595	.	.	35	36	5
chr12	9786737	9787331	chr12	9860865	9861145	6191_6193	2.51122234815504	.	.	35	20	6
chr10	107557086	107557286	chr10	107935619	107935806	4148_4151	3.05803978891743	.	.	10	11	2
chrX	19400935	19401293	chrX	20085263	20085604	29884_29893	2.9067487334097	.	.	6	24	2
chr19	1244392	1244721	chr19	1266652	1266796	13515_13516	3.50952007543867	.	.	29	33	12
chr13	32575474	32575690	chr13	32884293	32884599	7888_7892	2.36504810303364	.	.	8	24	2
chr14	58574774	58575093	chr14	58633162	58633397	8809_8810	3.45244600796484	.	.	15	12	5
chr10	129833771	129834110	chr10	129867521	129868010	4367_4369	3.56389441991454	.	.	26	41	13
chr4	10159371	10159745	chr4	12634699	12635103	20835_20858	2.82399794653247	.	.	23	30	4
chr1	201451906	201452057	chr1	201482103	201482367	2406_2407	2.95563743332338	.	.	72	54	18
chr3	99550837	99551120	chr3	99787666	99788060	19622_19624	2.0604106485359	.	.	19	45	4
chr1	17452669	17452822	chr1	17563501	17563880	271_272	3.3854542002646	.	.	39	44	14
chr8	68733061	68733423	chr8	69306892	69307118	27770_27773	2.29303986997404	.	.	18	15	2
chr5	1167849	1168094	chr5	1645061	1645298	22159_22167	2.74775516692851	.	.	24	27	4
chr22	29508208	29508352	chr22	29563555	29563716	18307_18309	2.95659257897418	.	.	6	8	2
chr7	147983357	147983553	chr7	148182736	148182877	27043_27045	2.69212034955323	.	.	11	9	2
chr12	52557783	52558023	chr12	52672776	52673077	6678_6681	2.19309544064364	.	.	12	23	3
chr8	80596776	80597439	chr8	80935725	80936178	27862_27864	3.3001785897775	.	.	59	48	12
chr1	100743528	100743738	chr1	100924944	100925538	1383_1387	2.99463891291725	.	.	10	62	6
chr6	128058105	128058494	chr6	128649236	128649427	25200_25202	2.47261029297502	.	.	14	16	2
chr11	13271647	13271876	chr11	13365668	13366062	4614_4616	2.35518684734491	.	.	10	39	4
chr17	12645533	12645867	chr17	12906331	12906717	11696_11698	2.39966869398719	.	.	24	27	4
chr20	62417648	62417845	chr20	62482505	62482645	17828_17829	2.29255906884916	.	.	12	8	2
chr7	75495773	75496176	chr7	75649346	75649811	26331_26333	3.13331836224404	.	.	32	27	8
chr12	4964553	4965101	chr12	5112109	5112549	6101_6104	3.41001418541102	.	.	44	81	19
chr22	38019590	38019968	chr22	38077436	38077872	18465_18468	2.57385554681352	.	.	35	51	10
chr5	79220848	79221043	chr5	79379356	79379720	22723_22725	2.42519290075802	.	.	9	51	4
chr5	79220848	79221043	chr5	79378716	79378886	22723_22724	2.48131909233243	.	.	9	48	4
chr7	25299312	25299748	chr7	25605429	25605931	25939_25942	3.25868937946667	.	.	52	52	12
chr6	80487759	80488042	chr6	80577913	80578193	24807_24809	2.71203613610205	.	.	16	26	5
chr5	55565512	55565668	chr5	56134212	56134625	22474_22478	3.681553845501	.	.	50	31	10
chr12	3409671	3410024	chr12	3913024	3913493	6075_6080	3.09813206036024	.	.	43	42	8
